CustomerID,Recency,Frequency,Monetary,Cluster
15533,19.0,3.0,807.57,1
15535,173.0,4.0,536.4,0
15537,163.0,1.0,110.92,0
15539,7.0,1.0,538.46,1
15540,11.0,1.0,213.3,1
15541,114.0,1.0,85.13000000000001,1
15543,288.0,1.0,127.86,0
15544,9.0,9.0,3546.71,1
15545,54.0,2.0,292.71999999999997,1
15547,7.0,14.0,4954.84,2
15549,77.0,3.0,1693.26,1
15550,4.0,4.0,575.63,1
15551,37.0,1.0,436.06,1
15552,217.0,1.0,90.12,0
15553,60.0,1.0,437.23,1
15554,278.0,1.0,217.2,0
15555,12.0,16.0,4805.17,2
15556,24.0,1.0,279.77,1
15557,29.0,1.0,473.65000000000003,1
15561,12.0,4.0,800.59,1
15562,352.0,1.0,134.55,0
15563,22.0,4.0,1400.44,1
15565,50.0,2.0,173.16,1
15567,19.0,1.0,186.01,1
15568,3.0,3.0,758.29,1
15569,104.0,5.0,1375.71,1
15570,7.0,12.0,4165.52,1
15571,12.0,4.0,650.4300000000001,1
15572,5.0,7.0,2552.86,1
15573,32.0,2.0,607.45,1
15574,178.0,4.0,702.25,0
15576,38.0,1.0,940.6700000000001,1
15577,151.0,3.0,258.88,0
15578,162.0,1.0,127.1,0
15579,69.0,2.0,348.6,1
15581,121.0,13.0,3679.9700000000003,1
15582,25.0,3.0,682.9100000000001,1
15584,24.0,4.0,725.11,1
15585,177.0,1.0,455.3,0
15587,50.0,4.0,913.6800000000001,1
15589,256.0,3.0,478.53000000000003,0
15592,47.0,1.0,388.58,1
15593,71.0,1.0,199.8,1
15594,16.0,5.0,1771.78,1
15596,101.0,5.0,1406.59,1
15597,35.0,1.0,324.57,1
15598,53.0,1.0,240.68,1
15599,27.0,2.0,761.74,1
15601,11.0,14.0,6776.56,2
15602,8.0,9.0,1297.8700000000001,1
15603,79.0,1.0,48.480000000000004,1
15604,52.0,1.0,216.39,1
15605,36.0,5.0,1198.23,1
15606,61.0,9.0,2920.16,1
15607,337.0,1.0,104.76,0
15608,28.0,4.0,1093.68,1
15609,184.0,1.0,298.48,0
15610,52.0,1.0,112.46000000000001,1
15611,10.0,13.0,1591.45,1
15612,36.0,2.0,195.15,1
15615,10.0,23.0,10399.74,2
15618,33.0,4.0,776.851,1
15619,11.0,1.0,336.40000000000003,1
15620,57.0,3.0,1553.18,1
15621,4.0,4.0,1293.03,1
15622,43.0,9.0,3709.56,1
15623,141.0,1.0,301.03,0
15624,117.0,4.0,588.13,1
15625,104.0,4.0,1534.26,1
15626,75.0,2.0,675.8,1
15628,5.0,9.0,2870.2400000000002,1
15630,45.0,2.0,1186.35,1
15632,16.0,8.0,3285.31,1
15634,17.0,1.0,243.55,1
15636,90.0,2.0,724.76,1
15637,53.0,1.0,223.36,1
15639,134.0,1.0,425.32,1
15640,4.0,15.0,12515.66,2
15641,105.0,4.0,1887.2,1
15643,192.0,3.0,664.0,0
15644,166.0,4.0,813.0,0
15645,19.0,1.0,612.01,1
15646,158.0,3.0,447.64000000000004,0
15648,204.0,2.0,657.35,0
15649,336.0,2.0,816.0,0
15651,37.0,3.0,646.3,1
15652,91.0,1.0,337.74,1
15653,93.0,2.0,877.4399999999999,1
15654,9.0,2.0,922.53,1
15655,243.0,1.0,560.67,0
15656,45.0,4.0,748.5,1
15657,23.0,1.0,30.0,1
15658,190.0,5.0,1024.1000000000001,0
15659,44.0,1.0,306.45,1
15660,25.0,9.0,1600.86,1
15661,317.0,2.0,309.8,0
15663,106.0,1.0,138.14,1
15664,51.0,1.0,386.43,1
15665,168.0,2.0,2242.01,0
15667,40.0,1.0,301.32,1
15668,218.0,1.0,76.32000000000001,0
15669,40.0,4.0,684.34,1
15670,297.0,1.0,173.05,0
15671,19.0,7.0,2657.13,1
15673,88.0,4.0,2881.02,1
15674,73.0,5.0,2446.6,1
15675,81.0,3.0,323.69,1
15676,19.0,3.0,3435.76,1
15677,49.0,1.0,657.23,1
15678,53.0,1.0,352.7,1
15679,24.0,4.0,781.28,1
15680,9.0,3.0,1333.68,1
15681,25.0,5.0,1426.16,1
15683,117.0,1.0,193.75,1
15687,9.0,9.0,2993.1,1
15689,120.0,2.0,254.1,1
15690,4.0,2.0,239.76,1
15691,252.0,1.0,136.8,0
15692,28.0,1.0,191.04,1
15694,1.0,14.0,6479.4,2
15695,267.0,2.0,409.98,0
15696,33.0,8.0,2736.46,1
15699,18.0,1.0,309.65,1
15700,172.0,2.0,696.68,0
15701,2.0,4.0,1542.14,1
15703,265.0,1.0,211.5,0
15704,140.0,4.0,2293.62,1
15705,201.0,1.0,143.1,0
15706,64.0,4.0,1060.56,1
15707,35.0,4.0,945.58,1
15708,41.0,7.0,3364.2400000000002,1
15709,284.0,1.0,133.25,0
15712,9.0,5.0,1072.3600000000001,1
15713,143.0,2.0,356.7,0
15714,12.0,2.0,330.88,1
15716,146.0,4.0,1118.81,1
15717,234.0,1.0,150.3,0
15719,33.0,13.0,5045.61,2
15720,24.0,1.0,598.73,1
15721,12.0,1.0,507.08,1
15722,36.0,5.0,2222.56,1
15723,365.0,1.0,203.1,0
15724,201.0,2.0,218.25,0
15725,15.0,1.0,415.25,1
15727,17.0,7.0,5178.96,1
15729,213.0,1.0,85.0,0
15730,66.0,3.0,1120.88,1
15732,212.0,2.0,294.12,0
15733,283.0,1.0,162.3,0
15734,115.0,2.0,1339.45,1
15737,15.0,8.0,1205.1200000000001,1
15738,19.0,16.0,4812.42,2
15739,66.0,1.0,449.12,1
15740,49.0,1.0,154.88,1
15743,16.0,4.0,784.46,1
15744,78.0,1.0,34.8,1
15745,19.0,4.0,1094.59,1
15746,134.0,1.0,196.88,1
15747,13.0,3.0,974.04,1
15748,40.0,1.0,149.31,1
15749,235.0,3.0,19880.99570000001,2
15750,3.0,8.0,2465.48,1
15752,40.0,7.0,2637.38,1
15753,305.0,1.0,79.2,0
15754,51.0,3.0,458.57,1
15755,10.0,6.0,2364.25,1
15756,61.0,4.0,532.96,1
15757,66.0,2.0,714.42,1
15758,25.0,1.0,205.25,1
15759,218.0,3.0,253.04,0
15762,65.0,2.0,583.75,1
15763,32.0,2.0,1086.92,1
15764,88.0,6.0,3279.97,1
15766,64.0,1.0,315.06,1
15768,116.0,3.0,621.8299999999999,1
15769,7.0,26.0,19880.99570000001,2
15773,6.0,1.0,635.6800000000001,1
15774,69.0,1.0,270.8,1
15775,245.0,1.0,104.9,0
15776,133.0,1.0,241.62,1
15777,241.0,4.0,1047.11,0
15780,184.0,3.0,475.28000000000003,0
15781,25.0,3.0,345.46,1
15782,10.0,3.0,2614.7400000000002,1
15783,11.0,1.0,246.3,1
15785,33.0,5.0,2328.9700000000003,1
15786,46.0,3.0,4932.2,1
15787,26.0,3.0,948.05,1
15789,358.0,1.0,351.3,0
15790,10.0,1.0,220.85,1
15791,44.0,2.0,1612.69,1
15793,15.0,3.0,965.61,1
15795,150.0,1.0,610.01,0
15796,1.0,8.0,2711.56,1
15797,113.0,4.0,2207.4,1
15799,76.0,3.0,884.14,1
15800,107.0,2.0,699.08,1
15801,46.0,3.0,1063.95,1
15802,143.0,1.0,451.42,0
15803,51.0,1.0,415.82000000000005,1
15804,1.0,13.0,4206.39,1
15805,23.0,17.0,5528.4800000000005,2
15806,46.0,3.0,784.58,1
15807,50.0,3.0,903.9,1
15808,306.0,4.0,3734.9700000000003,0
15809,36.0,5.0,515.77,1
15810,79.0,4.0,1391.98,1
15811,22.0,6.0,2218.62,1
15812,107.0,5.0,1801.14,1
15813,208.0,2.0,1303.9099999999999,0
15814,17.0,4.0,1945.33,1
15815,64.0,5.0,2100.6,1
15819,49.0,4.0,1905.45,1
15820,320.0,1.0,206.98,0
15821,44.0,2.0,570.96,1
15822,3.0,2.0,885.47,1
15823,369.0,1.0,15.0,0
15825,172.0,1.0,532.94,0
15826,56.0,3.0,1654.31,1
15827,73.0,14.0,1836.0900000000001,1
15829,99.0,2.0,636.14,1
15830,38.0,1.0,576.0,1
15831,58.0,3.0,801.76,1
15832,254.0,1.0,836.79,0
15834,70.0,4.0,2233.75,1
15835,44.0,4.0,954.09,1
15836,50.0,1.0,137.37,1
15837,65.0,1.0,391.98,1
15838,11.0,19.0,19880.99570000001,2
15839,33.0,3.0,1048.49,1
15840,59.0,2.0,355.56,1
15841,73.0,4.0,1224.06,1
15843,304.0,1.0,118.95000000000002,0
15844,46.0,1.0,130.73999999999998,1
15845,18.0,8.0,3711.77,1
15847,38.0,2.0,389.27,1
15850,19.0,2.0,238.85,1
15852,187.0,2.0,160.71,0
15853,52.0,1.0,110.8,1
15854,4.0,12.0,2974.65,1
15855,137.0,5.0,712.24,1
15856,4.0,27.0,16387.57,2
15857,19.0,1.0,297.0,1
15858,16.0,5.0,1438.85,1
15860,41.0,8.0,977.21,1
15861,12.0,8.0,3165.36,1
15862,8.0,4.0,832.88,1
15863,26.0,2.0,68.84,1
15864,22.0,6.0,1936.3200000000002,1
15865,41.0,3.0,895.13,1
15866,101.0,1.0,230.53,1
15867,5.0,15.0,3812.64,2
15869,277.0,2.0,149.64,0
15870,33.0,1.0,354.09000000000003,1
15872,15.0,2.0,360.93,1
15874,64.0,7.0,4405.88,1
15877,2.0,2.0,493.28,1
15880,369.0,1.0,343.28000000000003,0
15881,312.0,5.0,501.39000000000004,0
15882,199.0,4.0,516.36,0
15883,2.0,2.0,396.48,1
15885,93.0,3.0,379.35,1
15886,60.0,1.0,181.09,1
15888,81.0,1.0,168.31,1
15889,157.0,2.0,446.87,0
15891,227.0,1.0,524.52,0
15894,253.0,2.0,263.55,0
15895,150.0,1.0,179.17,0
15897,194.0,2.0,222.05,0
15898,1.0,5.0,1388.88,1
15899,369.0,1.0,56.25,0
15900,24.0,1.0,351.11,1
15901,17.0,3.0,363.88,1
15903,10.0,7.0,5126.76,1
15904,8.0,1.0,164.68,1
15906,20.0,7.0,1567.69,1
15907,4.0,3.0,967.45,1
15909,174.0,1.0,191.94,0
15910,1.0,8.0,1232.18,1
15912,178.0,2.0,264.62,0
15916,16.0,8.0,1528.09,1
15917,248.0,1.0,123.1,0
15918,191.0,2.0,334.23,0
15919,20.0,2.0,639.89,1
15920,154.0,4.0,167.5,0
15921,173.0,1.0,336.03000000000003,0
15922,369.0,1.0,369.5,0
15923,369.0,1.0,127.08,0
15925,194.0,1.0,207.15,0
15930,67.0,1.0,426.63,1
15932,4.0,8.0,2495.87,1
15933,21.0,3.0,1107.46,1
15935,239.0,2.0,416.86,0
15937,64.0,1.0,145.35,1
15938,112.0,5.0,404.58,1
15939,90.0,15.0,6115.01,2
15940,311.0,1.0,35.8,0
15942,134.0,1.0,337.44,1
15944,277.0,1.0,325.1,0
15945,365.0,1.0,181.0,0
15947,83.0,1.0,1708.24,1
15948,8.0,2.0,955.24,1
15949,17.0,2.0,364.72,1
15950,32.0,4.0,1765.51,1
15951,9.0,2.0,708.22,1
15952,34.0,4.0,806.57,1
15953,15.0,8.0,1659.3799999999999,1
15955,24.0,14.0,4416.26,2
15957,32.0,1.0,428.89,1
15958,74.0,1.0,104.35,1
15963,20.0,2.0,470.76,1
15965,17.0,4.0,845.64,1
15967,23.0,2.0,418.83,1
15969,3.0,3.0,666.1,1
15970,304.0,1.0,314.1,0
15971,18.0,12.0,4199.85,1
15973,367.0,1.0,307.82000000000005,0
15974,39.0,7.0,3442.15,1
15975,84.0,1.0,371.01,1
15976,165.0,2.0,430.94,0
15977,17.0,2.0,1054.73,1
15978,77.0,1.0,1098.78,1
15980,89.0,3.0,2398.86,1
15981,25.0,8.0,3408.48,1
15983,22.0,4.0,1475.02,1
15984,3.0,10.0,2837.67,1
15985,123.0,2.0,1142.42,1
15986,30.0,1.0,168.12,1
15987,12.0,7.0,1451.28,1
15988,19.0,1.0,158.03,1
15990,44.0,2.0,792.11,1
15992,4.0,1.0,41.989999999999995,1
15993,9.0,7.0,2797.57,1
15994,55.0,1.0,427.07,1
15996,88.0,6.0,1060.68,1
15998,37.0,5.0,3089.97,1
16000,3.0,3.0,12393.7,2
16003,30.0,5.0,2735.37,1
16005,12.0,4.0,615.39,1
16006,211.0,1.0,101.4,0
16007,48.0,4.0,1701.94,1
16008,24.0,3.0,478.78,1
16009,22.0,4.0,992.71,1
16010,246.0,3.0,407.5,0
16011,8.0,16.0,3362.71,2
16012,35.0,3.0,1415.29,1
16013,4.0,30.0,19880.99570000001,2
16014,38.0,3.0,662.38,1
16015,4.0,3.0,705.39,1
16016,3.0,8.0,1508.76,1
16017,47.0,1.0,211.88,1
16018,39.0,2.0,408.90000000000003,1
16019,47.0,9.0,3786.2400000000002,1
16020,17.0,3.0,851.01,1
16022,260.0,1.0,628.28,0
16023,46.0,3.0,719.81,1
16024,12.0,1.0,251.24,1
16025,30.0,1.0,439.65999999999997,1
16026,43.0,1.0,236.09,1
16027,92.0,6.0,934.62,1
16029,39.0,30.0,19880.99570000001,2
16030,310.0,1.0,331.24,0
16031,92.0,2.0,548.94,1
16033,6.0,20.0,8816.4,2
16034,196.0,3.0,437.7,0
16036,87.0,2.0,758.92,1
16037,270.0,3.0,855.02,0
16038,8.0,3.0,471.78000000000003,1
16040,65.0,3.0,1313.55,1
16041,31.0,3.0,3166.4,1
16042,22.0,5.0,1197.27,1
16043,38.0,4.0,773.99,1
16045,120.0,4.0,1340.7,1
16048,369.0,2.0,256.44,0
16049,40.0,3.0,1111.79,1
16050,174.0,1.0,137.9,0
16052,54.0,1.0,362.06,1
16053,33.0,2.0,1511.95,1
16054,145.0,1.0,783.9,0
16055,221.0,1.0,134.8,0
16056,45.0,1.0,664.85,1
16057,16.0,7.0,2263.12,1
16059,66.0,6.0,1459.8600000000001,1
16062,10.0,4.0,1153.62,1
16063,260.0,1.0,335.32,0
16065,365.0,1.0,372.09,0
16066,17.0,5.0,1521.87,1
16070,22.0,2.0,852.15,1
16071,45.0,1.0,326.24,1
16072,288.0,1.0,584.3199999999999,0
16073,297.0,1.0,122.39999999999999,0
16076,3.0,10.0,2234.73,1
16078,284.0,1.0,79.2,0
16079,17.0,3.0,1352.0,1
16080,82.0,2.0,217.16,1
16081,56.0,5.0,2806.9,1
16083,101.0,2.0,1317.62,1
16084,299.0,1.0,436.18,0
16085,23.0,5.0,981.51,1
16086,59.0,5.0,1121.39,1
16091,155.0,2.0,315.06,0
16092,115.0,3.0,817.86,1
16093,107.0,1.0,17.0,1
16094,12.0,4.0,1078.23,1
16096,264.0,1.0,320.62,0
16097,240.0,1.0,185.04999999999998,0
16098,88.0,7.0,2005.63,1
16099,50.0,3.0,731.9,1
16101,71.0,1.0,1290.7,1
16102,42.0,3.0,1842.14,1
16103,7.0,6.0,1429.64,1
16104,62.0,1.0,302.36,1
16105,249.0,1.0,336.96,0
16106,66.0,1.0,108.38,1
16107,18.0,7.0,3204.1600000000003,1
16108,85.0,1.0,842.5,1
16109,219.0,2.0,611.88,0
16110,45.0,3.0,1337.48,1
16112,143.0,4.0,195.73999999999998,1
16113,183.0,1.0,161.38,0
16114,171.0,1.0,135.75000000000003,0
16115,10.0,8.0,1667.97,1
16116,212.0,1.0,612.78,0
16117,190.0,1.0,232.21,0
16119,8.0,2.0,423.36,1
16120,59.0,4.0,1309.14,1
16121,57.0,2.0,867.11,1
16122,73.0,4.0,684.4200000000001,1
16123,52.0,1.0,307.78,1
16124,317.0,1.0,249.0,0
16125,367.0,1.0,289.35,0
16126,29.0,4.0,6287.77,1
16127,39.0,1.0,656.25,1
16128,18.0,5.0,1880.22,1
16131,52.0,6.0,3506.54,1
16133,4.0,30.0,14589.04,2
16134,22.0,2.0,618.09,1
16135,263.0,1.0,517.55,0
16136,60.0,3.0,709.38,1
16139,19.0,3.0,635.41,1
16140,66.0,2.0,725.18,1
16141,88.0,1.0,620.4,1
16142,250.0,1.0,535.34,0
16143,3.0,6.0,2424.94,1
16144,247.0,1.0,175.2,0
16145,9.0,11.0,3799.4900000000002,1
16146,157.0,3.0,734.13,0
16147,134.0,1.0,375.0,1
16148,296.0,1.0,76.32000000000001,0
16149,5.0,2.0,280.52,1
16150,43.0,5.0,2053.02,1
16152,269.0,1.0,1829.04,0
16153,50.0,5.0,1824.23,1
16156,9.0,9.0,3122.04,1
16157,16.0,3.0,656.69,1
16159,282.0,1.0,348.2,0
16160,65.0,2.0,1025.44,1
16161,2.0,19.0,5575.56,2
16162,252.0,1.0,37.4,0
16163,232.0,2.0,856.6,0
16164,17.0,3.0,822.48,1
16168,11.0,27.0,3787.6,2
16169,8.0,4.0,1822.97,1
16170,51.0,6.0,1885.05,1
16171,59.0,1.0,73.2,1
16172,95.0,5.0,1140.21,1
16173,16.0,6.0,1418.32,1
16174,126.0,3.0,1009.5500000000001,1
16175,94.0,4.0,1037.59,1
16177,50.0,1.0,331.95,1
16178,138.0,1.0,197.9,0
16179,61.0,1.0,215.83,1
16180,100.0,8.0,10254.18,2
16181,73.0,1.0,305.54,1
16182,72.0,4.0,6617.65,1
16183,67.0,1.0,338.71000000000004,1
16184,64.0,6.0,1158.79,1
16185,17.0,2.0,529.41,1
16186,23.0,12.0,4006.94,1
16187,32.0,15.0,6911.4400000000005,2
16188,45.0,4.0,981.86,1
16189,16.0,2.0,215.48,1
16190,40.0,1.0,215.08,1
16191,3.0,13.0,5180.52,2
16193,237.0,1.0,314.45,0
16198,75.0,1.0,400.68100000000004,1
16200,4.0,2.0,1080.6200000000001,1
16201,3.0,4.0,1863.47,1
16202,361.0,1.0,365.27,0
16203,59.0,4.0,592.9,1
16204,23.0,1.0,405.71,1
16205,31.0,4.0,761.38,1
16206,55.0,4.0,537.0600000000001,1
16207,25.0,1.0,394.38,1
16208,45.0,2.0,664.26,1
16209,89.0,5.0,2262.62,1
16210,2.0,18.0,19880.99570000001,2
16211,89.0,1.0,547.02,1
16212,19.0,2.0,690.34,1
16213,79.0,1.0,159.0,1
16214,171.0,3.0,1062.75,0
16215,81.0,1.0,242.35,1
16216,267.0,1.0,914.9300000000001,0
16217,235.0,2.0,304.25,0
16218,30.0,7.0,3084.68,1
16221,37.0,3.0,864.86,1
16222,318.0,1.0,846.72,0
16224,57.0,4.0,1295.3,1
16225,45.0,5.0,1096.32,1
16226,203.0,3.0,255.12,0
16227,225.0,1.0,314.22,0
16229,87.0,2.0,1010.6,1
16230,190.0,2.0,542.03,0
16232,44.0,4.0,990.88,1
16233,71.0,3.0,536.6800000000001,1
16235,41.0,5.0,867.31,1
16236,78.0,1.0,432.2,1
16239,57.0,2.0,414.2,1
16240,24.0,2.0,3718.8,1
16241,10.0,13.0,2607.87,1
16242,8.0,7.0,3603.21,1
16243,34.0,2.0,409.1,1
16244,212.0,2.0,1522.75,0
16245,24.0,3.0,1413.66,1
16247,170.0,1.0,114.56,0
16248,62.0,1.0,152.94,1
16249,53.0,5.0,1800.07,1
16250,261.0,2.0,389.44,0
16253,67.0,2.0,3683.86,1
16255,17.0,8.0,2619.91,1
16256,267.0,1.0,752.4300000000001,0
16257,177.0,1.0,46.95,0
16258,45.0,5.0,5203.51,1
16260,51.0,1.0,1035.45,1
16261,17.0,4.0,746.83,1
16265,9.0,9.0,5447.0,1
16266,74.0,7.0,861.89,1
16268,71.0,2.0,667.65,1
16270,353.0,1.0,1141.24,0
16271,3.0,5.0,1429.24,1
16272,117.0,1.0,411.7,1
16274,369.0,1.0,357.95,0
16275,197.0,1.0,559.87,0
16276,177.0,1.0,810.6000000000001,0
16278,100.0,1.0,566.38,1
16279,21.0,3.0,1509.58,1
16281,72.0,1.0,2062.06,1
16282,340.0,1.0,168.3,0
16283,6.0,5.0,1570.81,1
16284,31.0,2.0,823.97,1
16287,170.0,1.0,142.5,0
16292,122.0,1.0,302.25,1
16293,22.0,10.0,2248.9900000000002,1
16295,10.0,4.0,1328.55,1
16297,269.0,1.0,301.9,0
16298,23.0,3.0,598.2,1
16302,127.0,1.0,233.22,1
16303,26.0,3.0,5360.63,1
16305,139.0,1.0,361.21999999999997,0
16306,214.0,6.0,632.27,0
16308,38.0,4.0,2560.0,1
16309,106.0,2.0,706.57,1
16311,18.0,2.0,616.26,1
16313,3.0,2.0,274.15000000000003,1
16315,331.0,1.0,226.37,0
16316,64.0,8.0,2938.91,1
16317,120.0,3.0,1341.65,1
16318,35.0,1.0,328.15,1
16319,218.0,1.0,404.40000000000003,0
16320,172.0,2.0,1038.46,0
16321,72.0,5.0,373.65000000000003,1
16322,1.0,2.0,326.75,1
16323,196.0,1.0,207.50000000000003,0
16324,128.0,3.0,428.68,1
16325,47.0,3.0,594.24,1
16326,6.0,14.0,3110.96,1
16327,14.0,6.0,3844.22,1
16330,18.0,3.0,251.91,1
16332,28.0,7.0,1593.2,1
16333,8.0,22.0,19880.99570000001,2
16337,37.0,1.0,151.05,1
16338,157.0,1.0,214.79999999999998,0
16339,284.0,1.0,109.95,0
16340,107.0,1.0,549.07,1
16341,25.0,4.0,1971.87,1
16342,75.0,4.0,322.41,1
16343,16.0,2.0,370.47999999999996,1
16344,158.0,1.0,101.10000000000001,0
16345,44.0,1.0,575.41,1
16347,11.0,2.0,887.65,1
16348,32.0,7.0,1469.45,1
16349,291.0,1.0,53.5,0
16350,21.0,4.0,1116.47,1
16351,333.0,1.0,153.9,0
16352,18.0,2.0,494.44,1
16353,4.0,23.0,6675.71,2
16354,63.0,2.0,395.8,1
16356,198.0,3.0,211.77,0
16357,33.0,3.0,658.88,1
16358,1.0,4.0,2027.5,1
16359,7.0,9.0,1750.92,1
16360,5.0,6.0,3512.53,1
16361,10.0,4.0,896.66,1
16362,32.0,5.0,734.77,1
16363,53.0,1.0,109.36000000000001,1
16364,12.0,2.0,707.04,1
16365,18.0,9.0,1540.42,1
16366,19.0,1.0,327.3,1
16367,37.0,2.0,804.49,1
16368,2.0,2.0,497.43,1
16369,18.0,3.0,1553.66,1
16370,82.0,4.0,1320.56,1
16372,33.0,2.0,367.93,1
16374,66.0,2.0,473.03000000000003,1
16376,9.0,2.0,987.01,1
16377,267.0,1.0,676.2,0
16378,247.0,3.0,362.95,0
16379,4.0,4.0,2157.4,1
16380,61.0,1.0,1780.59,1
16383,75.0,2.0,668.36,1
16384,90.0,2.0,584.5,1
16385,60.0,3.0,555.89,1
16386,29.0,2.0,317.2,1
16387,323.0,1.0,94.36,0
16389,53.0,4.0,1382.07,1
16392,270.0,1.0,221.19,0
16393,2.0,13.0,3046.21,1
16394,57.0,5.0,1555.34,1
16395,61.0,5.0,1486.9,1
16398,154.0,2.0,1705.8,0
16399,19.0,2.0,408.57,1
16400,95.0,1.0,303.93,1
16401,1.0,12.0,4098.32,1
16402,265.0,2.0,299.6,0
16403,312.0,1.0,177.5,0
16404,70.0,1.0,443.05,1
16405,302.0,2.0,167.25,0
16406,19.0,1.0,163.07,1
16407,13.0,10.0,2126.93,1
16409,36.0,5.0,2028.88,1
16411,19.0,2.0,214.65,1
16412,54.0,1.0,151.83,1
16413,57.0,1.0,262.2,1
16414,22.0,2.0,126.25,1
16415,44.0,1.0,210.35,1
16416,27.0,3.0,1051.4,1
16418,45.0,3.0,675.27,1
16419,113.0,6.0,972.23,1
16422,17.0,30.0,19880.99570000001,2
16423,25.0,1.0,346.12,1
16424,191.0,1.0,133.56,0
16425,302.0,1.0,302.7,0
16426,2.0,10.0,1908.25,1
16427,263.0,2.0,241.06,0
16429,106.0,1.0,284.55,1
16430,57.0,1.0,300.85,1
16431,213.0,3.0,642.81,0
16432,64.0,1.0,287.4,1
16433,28.0,1.0,184.26,1
16434,29.0,7.0,1522.25,1
16438,6.0,5.0,798.35,1
16440,8.0,5.0,3640.67,1
16441,67.0,2.0,381.2,1
16442,2.0,3.0,616.79,1
16444,46.0,4.0,654.67,1
16445,34.0,1.0,230.51,1
16446,1.0,2.0,19880.99570000001,2
16447,136.0,1.0,259.01,0
16448,198.0,1.0,188.89000000000001,0
16449,198.0,2.0,707.69,0
16450,150.0,1.0,311.92,0
16451,88.0,1.0,266.97,1
16454,45.0,2.0,6.9,1
16455,64.0,7.0,1841.18,1
16456,99.0,5.0,2158.37,1
16457,218.0,1.0,208.36,0
16458,3.0,18.0,3482.7400000000002,2
16460,28.0,3.0,814.72,1
16461,178.0,1.0,151.42,0
16462,74.0,3.0,136.0,1
16463,21.0,4.0,1422.4,1
16464,20.0,3.0,1314.68,1
16466,34.0,7.0,1603.46,1
16468,74.0,1.0,74.9,1
16469,24.0,4.0,650.43,1
16470,52.0,4.0,762.39,1
16471,275.0,1.0,223.95000000000002,0
16473,165.0,3.0,316.11,0
16474,7.0,7.0,1871.5,1
16475,88.0,4.0,544.3,1
16477,64.0,7.0,2494.46,1
16478,25.0,3.0,331.0,1
16479,10.0,2.0,300.83,1
16480,76.0,1.0,769.29,1
16482,16.0,1.0,220.62,1
16483,192.0,1.0,139.35,0
16484,174.0,2.0,404.3,0
16485,77.0,1.0,363.65,1
16488,33.0,3.0,498.8,1
16491,47.0,1.0,731.5,1
16493,80.0,4.0,1351.63,1
16494,297.0,1.0,826.53,0
16495,3.0,3.0,684.41,1
16496,9.0,3.0,1599.52,1
16497,50.0,6.0,2965.69,1
16498,161.0,2.0,100.97,0
16499,360.0,2.0,365.45,0
16500,5.0,6.0,400.86,1
16503,107.0,4.0,1431.93,1
16504,25.0,1.0,484.38,1
16505,32.0,1.0,777.6,1
16506,20.0,2.0,90.30000000000001,1
16509,297.0,1.0,363.7,0
16510,369.0,1.0,248.1,0
16511,22.0,3.0,950.26,1
16513,5.0,4.0,874.59,1
16515,52.0,5.0,1627.13,1
16516,30.0,1.0,101.69999999999999,1
16517,277.0,1.0,162.7,0
16518,61.0,2.0,484.32,1
16519,25.0,2.0,215.07999999999998,1
16520,186.0,3.0,1046.57,0
16523,2.0,21.0,9418.470000000001,2
16525,2.0,26.0,13027.45,2
16526,172.0,1.0,290.36,0
16527,81.0,1.0,228.06,1
16528,4.0,1.0,244.41,1
16529,190.0,1.0,455.25,0
16531,22.0,7.0,1244.59,1
16532,18.0,3.0,6748.8,1
16533,19.0,3.0,1095.56,1
16535,5.0,1.0,593.75,1
16536,110.0,1.0,548.97,1
16539,3.0,4.0,1388.81,1
16542,54.0,1.0,119.62,1
16545,165.0,1.0,339.3,0
16546,291.0,2.0,787.15,0
16549,10.0,10.0,4154.64,1
16550,109.0,5.0,2298.97,1
16551,96.0,3.0,922.12,1
16552,243.0,2.0,379.73,0
16553,163.0,12.0,5719.82,2
16554,42.0,3.0,837.1,1
16555,35.0,2.0,285.89,1
16556,67.0,7.0,3313.79,1
16557,24.0,2.0,281.85,1
16558,1.0,20.0,8338.49,2
16560,27.0,2.0,841.41,1
16561,6.0,2.0,511.12,1
16563,54.0,1.0,1077.74,1
16565,364.0,1.0,173.7,0
16566,15.0,5.0,614.66,1
16567,194.0,2.0,865.6,0
16569,3.0,1.0,124.2,1
16570,15.0,10.0,3738.4,1
16571,27.0,3.0,1421.69,1
16572,127.0,3.0,1009.6,1
16573,85.0,2.0,663.61,1
16574,71.0,1.0,451.44,1
16581,183.0,1.0,105.84,0
16582,113.0,1.0,313.62,1
16583,369.0,1.0,233.45,0
16584,80.0,2.0,936.08,1
16586,249.0,1.0,463.95,0
16587,232.0,1.0,225.15,0
16589,71.0,3.0,459.24,1
16591,69.0,1.0,213.5,1
16592,4.0,16.0,4113.68,2
16593,51.0,3.0,330.03,1
16594,75.0,1.0,181.09,1
16595,61.0,1.0,360.16,1
16596,16.0,2.0,250.15,1
16597,4.0,1.0,90.04,1
16598,286.0,1.0,145.04999999999998,0
16600,4.0,6.0,813.52,1
16601,41.0,1.0,244.79999999999998,1
16602,36.0,1.0,528.08,1
16603,75.0,2.0,482.47,1
16607,18.0,14.0,3347.71,1
16609,15.0,7.0,5493.46,1
16610,219.0,1.0,75.66,0
16611,186.0,1.0,129.49,0
16612,33.0,4.0,1187.66,1
16613,70.0,1.0,618.59,1
